,film_id,category_id,film_title,category,average_price,number_of_rental_day,total_days_revenue,last_rental_date,store_id,inventory_count,total_rentals,total_revenue,average_rental_duration_days
760,483,10,Jericho Mulan,Games,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,11,63.9,5.92
761,483,10,Jericho Mulan,Games,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,6,31.94,5.07
762,484,4,Jerk Paycheck,Classics,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,9,49.91,5.56
763,484,4,Jerk Paycheck,Classics,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,11,54.9,4.93
764,485,3,Jersey Sassy,Children,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,6,39.94,5.93
765,486,9,Jet Neighbors,Foreign,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,15,66.88,6.37
766,486,9,Jet Neighbors,Foreign,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,5,25.95,5.15
767,487,4,Jingle Sagebrush,Classics,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,13,59.89,4.16
768,488,15,Joon Northwest,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,10,19.9,3.53
769,488,15,Joon Northwest,Sports,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,7,17.94,4.7
770,489,2,Juggler Hardly,Animation,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,18,42.85,5.31
771,489,2,Juggler Hardly,Animation,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,14,43.86,5.78
772,490,13,Jumanji Blade,New,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,8,30.92,4.22
773,491,3,Jumping Wrath,Children,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,16,46.86,6.27
774,491,3,Jumping Wrath,Children,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,8,20.93,5.75
775,492,13,Jungle Closer,New,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,13,23.88,6.62
776,493,9,Kane Exorcist,Foreign,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,14,13.88,3.99
777,494,11,Karate Moon,Horror,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,15,34.87,5.23
778,494,11,Karate Moon,Horror,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,8,16.93,4.03
780,496,16,Kick Savannah,Travel,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,12,29.9,5.29
781,496,16,Kick Savannah,Travel,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,8,18.93,3.76
783,498,8,Killer Innocent,Family,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,6,21.94,6.49
784,499,8,King Evolution,Family,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,9,59.92,5.08
785,500,9,Kiss Glory,Foreign,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,11,63.89,4.74
786,500,9,Kiss Glory,Foreign,4.99,5,24.95,2006-02-15 10:07:09,1.0,4,11,62.9,5.4
787,501,1,Kissing Dolls,Action,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,13,68.9,4.89
788,501,1,Kissing Dolls,Action,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,7,51.93,4.63
789,502,5,Knock Warlock,Comedy,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,14,50.88,5.12
790,502,5,Knock Warlock,Comedy,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,10,48.91,6.33
791,503,15,Kramer Chocolate,Sports,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,9,47.91,4.91
792,504,7,Kwai Homeward,Drama,0.99,5,4.95,2006-02-15 10:07:09,1.0,4,14,29.87,5.72
793,504,7,Kwai Homeward,Drama,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,9,12.93,4.74
794,505,3,Labyrinth League,Children,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,15,41.87,4.18
795,506,11,Lady Stage,Horror,4.99,4,19.96,2006-02-15 10:07:09,1.0,4,12,73.89,4.63
797,507,10,Ladybugs Armageddon,Games,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,6,17.94,5.65
798,508,10,Lambs Cincinatti,Games,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,10,57.9,5.05
799,509,3,Language Cowboy,Children,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,11,18.9,4.83
800,510,2,Lawless Vision,Animation,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,17,76.86,4.21
801,511,1,Lawrence Love,Action,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,6,8.94,5.13
802,511,1,Lawrence Love,Action,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,7,6.93,3.99
803,512,4,League Hellfighters,Classics,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,11,67.89,5.26
804,512,4,League Hellfighters,Classics,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,6,37.94,5.29
805,513,16,Leathernecks Dwarfs,Travel,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,7,21.94,5.34
806,514,7,Lebowski Soldiers,Drama,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,15,41.88,4.82
807,514,7,Lebowski Soldiers,Drama,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,6,20.94,3.17
808,515,3,Legally Secretary,Children,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,9,39.92,4.14
809,516,12,Legend Jedi,Music,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,9,12.92,6.02
810,517,15,Lesson Cleopatra,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,22.94,4.99
811,518,16,Liaisons Sweet,Travel,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,13,77.87,4.78
812,518,16,Liaisons Sweet,Travel,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,9,48.92,4.31
813,519,15,Liberty Magnificent,Sports,2.99,3,8.97,2006-02-15 10:07:09,2.0,4,12,67.89,6.12
814,520,14,License Weekend,Sci-Fi,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,7,17.94,3.67
815,521,7,Lies Treatment,Drama,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,16,74.86,4.86
816,521,7,Lies Treatment,Drama,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,11,56.9,5.51
817,522,5,Life Twisted,Comedy,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,10,37.92,5.04
818,523,4,Lights Deer,Classics,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,8,7.93,5.82
819,524,5,Lion Uncut,Comedy,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,11,23.89,5.96
820,524,5,Lion Uncut,Comedy,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,7,9.94,4.36
821,525,4,Loathing Legally,Classics,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,16,38.85,5.1
822,525,4,Loathing Legally,Classics,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,11,23.89,4.99
823,526,16,Lock Rear,Travel,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,16,42.86,4.14
825,527,11,Lola Agent,Horror,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,7,49.93,5.83
826,528,8,Lolita World,Family,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,10,45.91,5.44
827,529,5,Lonely Elephant,Comedy,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,15,65.87,4.85
828,530,1,Lord Arizona,Action,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,11,39.9,5.07
829,531,9,Lose Inch,Foreign,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,15,39.86,4.48
830,531,9,Lose Inch,Foreign,0.99,3,2.97,2006-02-15 10:07:09,1.0,4,12,37.88,4.64
831,532,15,Loser Hustler,Sports,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,15,83.86,5.14
832,533,9,Lost Bird,Foreign,2.99,4,11.96,2006-02-15 10:07:09,1.0,3,12,50.9,6.07
833,534,8,Louisiana Harry,Family,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,12,20.89,4.96
834,534,8,Louisiana Harry,Family,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,5,7.95,2.94
835,535,11,Love Suicides,Horror,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,20,22.85,5.2
836,536,4,Lovely Jingle,Classics,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,7,27.93,3.76
837,536,4,Lovely Jingle,Classics,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,7,34.94,5.05
838,537,4,Lover Truman,Classics,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,10,54.91,6.04
839,538,13,Loverboy Attacks,New,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,12,16.89,5.52
840,539,7,Luck Opus,Drama,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,10,21.93,4.85
841,540,12,Lucky Flying,Music,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,13,32.9,5.02
842,541,2,Luke Mummy,Animation,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,7,28.93,5.01
843,542,1,Lust Lock,Action,2.99,3,8.97,2006-02-15 10:07:09,1.0,4,11,52.88,3.64
844,542,1,Lust Lock,Action,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,4,21.94,3.43
845,543,16,Madigan Dorado,Travel,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,10,48.92,5.11
846,544,6,Madison Trap,Documentary,2.99,4,11.96,2006-02-15 10:07:09,2.0,2,9,30.93,5.57
847,544,6,Madison Trap,Documentary,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,6,33.94,6.4
848,545,9,Madness Attacks,Foreign,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,18,45.84,5.48
849,545,9,Madness Attacks,Foreign,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,7,19.93,5.31
850,546,10,Madre Gables,Games,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,47.87,6.81
851,547,3,Magic Mallrats,Children,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,17.93,4.05
852,548,4,Magnificent Chitty,Classics,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,54.92,6.3
853,549,1,Magnolia Forrester,Action,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,6,20.94,6.29
854,549,1,Magnolia Forrester,Action,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,5,13.95,4.74
855,550,8,Maguire Apache,Family,2.99,6,17.94,2006-02-15 10:07:09,1.0,3,9,33.91,5.52
856,551,13,Maiden Home,New,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,13,69.89,3.91
857,551,13,Maiden Home,New,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,11,82.89,5.36
858,552,6,Majestic Floats,Documentary,0.99,5,4.95,2006-02-15 10:07:09,2.0,4,17,36.85,6.16
859,553,3,Maker Gables,Children,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,10,32.9,5.34
860,554,4,Malkovich Pet,Classics,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,13,40.88,4.67
861,554,4,Malkovich Pet,Classics,2.99,6,17.94,2006-02-15 10:07:09,2.0,3,13,34.89,3.89
862,555,5,Mallrats United,Comedy,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,14,42.88,5.83
863,555,5,Mallrats United,Comedy,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,11,27.9,5.3
864,556,10,Maltese Hope,Games,4.99,6,29.94,2006-02-15 10:07:09,2.0,4,11,60.89,4.08
865,556,10,Maltese Hope,Games,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,11,57.9,4.93
866,557,8,Manchurian Curtain,Family,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,7,27.93,5.01
867,557,8,Manchurian Curtain,Family,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,8,31.93,5.93
868,558,13,Mannequin Worst,New,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,5,23.95,4.41
869,559,14,Married Go,Sci-Fi,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,15,40.87,4.38
870,559,14,Married Go,Sci-Fi,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,15,43.87,5.24
871,560,10,Mars Roman,Games,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,10,16.91,5.57
872,560,10,Mars Roman,Games,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,9,13.92,5.22
873,561,13,Mask Peach,New,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,17,49.86,5.19
874,562,12,Masked Bubble,Music,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,13,17.88,4.72
876,563,10,Massacre Usual,Games,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,17,91.85,5.47
877,563,10,Massacre Usual,Games,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,13,57.9,5.98
878,564,2,Massage Image,Animation,2.99,4,11.96,2006-02-15 10:07:09,2.0,3,12,56.89,5.18
879,565,9,Matrix Snowman,Foreign,4.99,6,29.94,2006-02-15 10:07:09,1.0,2,9,40.92,3.8
880,566,9,Maude Mod,Foreign,0.99,6,5.94,2006-02-15 10:07:09,1.0,2,8,10.93,4.7
881,567,9,Meet Chocolate,Foreign,2.99,3,8.97,2006-02-15 10:07:09,1.0,2,8,33.93,4.89
882,567,9,Meet Chocolate,Foreign,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,4,22.96,5.59
883,568,5,Memento Zoolander,Comedy,4.99,4,19.96,2006-02-15 10:07:09,2.0,2,7,48.93,5.59
884,568,5,Memento Zoolander,Comedy,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,6,39.94,5.28
885,569,2,Menagerie Rushmore,Animation,2.99,7,20.93,2006-02-15 10:07:09,1.0,2,7,18.94,5.49
886,570,15,Mermaid Insects,Sports,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,11,63.9,5.17
887,570,15,Mermaid Insects,Sports,4.99,5,24.95,2006-02-15 10:07:09,1.0,2,5,30.95,4.54
888,571,6,Metal Armageddon,Documentary,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,15,58.86,6.02
889,571,6,Metal Armageddon,Documentary,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,10,29.93,6.14
890,572,14,Metropolis Coma,Sci-Fi,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,17,64.85,4.77
891,572,14,Metropolis Coma,Sci-Fi,2.99,4,11.96,2006-02-15 10:07:09,1.0,4,9,51.91,6.49
892,573,3,Microcosmos Paradise,Children,2.99,6,17.94,2006-02-15 10:07:09,1.0,4,13,43.88,5.48
893,574,1,Midnight Westward,Action,0.99,3,2.97,2006-02-15 10:07:09,2.0,3,10,23.9,4.09
894,574,1,Midnight Westward,Action,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,7,14.94,4.42
895,575,6,Midsummer Groundhog,Documentary,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,14,88.88,4.73
896,575,6,Midsummer Groundhog,Documentary,4.99,3,14.97,2006-02-15 10:07:09,1.0,2,8,40.94,4.01
897,576,6,Mighty Luck,Documentary,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,12,31.9,5.58
898,577,15,Mile Mulan,Sports,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,13,33.89,5.7
899,578,4,Million Ace,Classics,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,13,64.89,4.33
900,578,4,Million Ace,Classics,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,7,38.94,6.0
901,579,1,Minds Truman,Action,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,13,89.88,4.96
902,579,1,Minds Truman,Action,4.99,3,14.97,2006-02-15 10:07:09,2.0,3,7,54.93,5.33
903,580,13,Mine Titans,New,4.99,3,14.97,2006-02-15 10:07:09,1.0,4,14,91.88,5.19
905,581,12,Minority Kiss,Music,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,12,27.89,4.99
906,582,2,Miracle Virtual,Animation,2.99,3,8.97,2006-02-15 10:07:09,2.0,2,9,41.92,4.69
907,583,2,Mission Zoolander,Animation,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,11,70.9,5.06
908,583,2,Mission Zoolander,Animation,4.99,3,14.97,2006-02-15 10:07:09,2.0,2,7,39.94,4.16
909,584,9,Mixed Doors,Foreign,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,4,15.96,5.95
910,585,7,Mob Duffel,Drama,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,12,27.9,5.47
911,586,1,Mockingbird Hollywood,Action,0.99,4,3.96,2006-02-15 10:07:09,1.0,4,12,26.88,4.5
912,586,1,Mockingbird Hollywood,Action,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,12,26.9,5.28
913,587,6,Mod Secretary,Documentary,4.99,6,29.94,2006-02-15 10:07:09,1.0,3,11,48.91,4.99
914,588,3,Model Fish,Children,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,15,76.87,4.25
915,589,6,Modern Dorado,Documentary,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,15,42.88,5.15
916,590,13,Money Harold,New,2.99,3,8.97,2006-02-15 10:07:09,2.0,4,10,54.9,4.83
917,590,13,Money Harold,New,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,10,56.9,5.33
918,591,10,Monsoon Cause,Games,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,9,54.91,5.62
919,592,12,Monster Spartacus,Music,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,8,29.92,5.48
920,592,12,Monster Spartacus,Music,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,7,18.94,4.59
921,593,11,Monterey Labyrinth,Horror,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,13,19.89,4.01
922,594,1,Montezuma Command,Action,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,9,11.91,4.15
923,595,9,Moon Bunch,Foreign,0.99,7,6.93,2006-02-15 10:07:09,1.0,4,15,18.86,4.66
924,595,9,Moon Bunch,Foreign,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,14,16.88,5.15
925,596,10,Moonshine Cabin,Games,4.99,4,19.96,2006-02-15 10:07:09,2.0,4,14,87.87,5.46
926,596,10,Moonshine Cabin,Games,4.99,4,19.96,2006-02-15 10:07:09,1.0,2,7,43.93,4.49
927,597,10,Moonwalker Fool,Games,4.99,5,24.95,2006-02-15 10:07:09,2.0,4,13,75.89,6.13
928,598,15,Mosquito Armageddon,Sports,0.99,6,5.94,2006-02-15 10:07:09,1.0,4,15,16.89,5.13
930,599,15,Mother Oleander,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,2,7,24.94,6.22
931,600,11,Motions Details,Horror,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,9,12.92,3.92
932,600,11,Motions Details,Horror,0.99,5,4.95,2006-02-15 10:07:09,2.0,2,7,12.95,5.98
933,601,16,Moulin Wake,Travel,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,10,28.9,5.4
934,601,16,Moulin Wake,Travel,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,6,22.94,6.39
935,602,14,Mourning Purple,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,2.0,3,12,26.89,5.05
936,602,14,Mourning Purple,Sci-Fi,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,9,12.92,4.34
937,603,8,Movie Shakespeare,Family,4.99,6,29.94,2006-02-15 10:07:09,1.0,4,18,88.84,4.49
938,603,8,Movie Shakespeare,Family,4.99,6,29.94,2006-02-15 10:07:09,2.0,2,9,36.94,5.88
939,604,5,Mulan Moon,Comedy,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,13,30.89,5.24
940,605,9,Mulholland Beast,Foreign,2.99,7,20.93,2006-02-15 10:07:09,2.0,2,7,21.93,4.85
941,606,15,Mummy Creatures,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,10,31.9,5.31
942,606,15,Mummy Creatures,Sports,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,6,23.95,6.28
944,608,3,Murder Antitrust,Children,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,13,45.87,4.69
945,608,3,Murder Antitrust,Children,2.99,6,17.94,2006-02-15 10:07:09,1.0,2,10,32.92,5.98
946,609,16,Muscle Bright,Travel,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,16,45.86,4.34
947,609,16,Muscle Bright,Travel,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,14,40.87,4.19
948,610,8,Music Boondock,Family,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,10,11.91,5.27
949,610,8,Music Boondock,Family,0.99,7,6.93,2006-02-15 10:07:09,1.0,2,9,8.92,4.49
950,611,4,Musketeers Wait,Classics,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,11,52.91,5.61
952,612,15,Mussolini Spoilers,Sports,2.99,6,17.94,2006-02-15 10:07:09,2.0,2,5,15.95,4.04
953,613,5,Mystic Truman,Comedy,0.99,5,4.95,2006-02-15 10:07:09,1.0,2,10,17.92,4.89
954,614,10,Name Detective,Games,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,12,58.89,4.23
955,614,10,Name Detective,Games,4.99,5,24.95,2006-02-15 10:07:09,1.0,3,11,72.89,4.89
956,615,2,Nash Chocolat,Animation,2.99,6,17.94,2006-02-15 10:07:09,2.0,4,15,58.87,6.31
957,616,6,National Story,Documentary,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,13,53.89,5.08
958,616,6,National Story,Documentary,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,6,22.94,3.19
959,617,8,Natural Stock,Family,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,13,31.88,4.72
960,618,7,Necklace Outbreak,Drama,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,15,36.86,4.62
961,619,15,Neighbors Charade,Sports,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,12,43.88,5.44
962,619,15,Neighbors Charade,Sports,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,7,18.95,5.85
963,620,14,Nemo Campus,Sci-Fi,2.99,5,14.95,2006-02-15 10:07:09,2.0,3,9,42.91,5.54
964,620,14,Nemo Campus,Sci-Fi,2.99,5,14.95,2006-02-15 10:07:09,1.0,2,5,16.95,3.03
965,621,8,Network Peak,Family,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,17,65.85,5.88
966,621,8,Network Peak,Family,2.99,5,14.95,2006-02-15 10:07:09,1.0,4,14,50.88,5.15
967,622,6,Newsies Story,Documentary,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,7,22.93,5.51
968,623,9,Newton Labyrinth,Foreign,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,11,33.9,5.73
969,623,9,Newton Labyrinth,Foreign,0.99,4,3.96,2006-02-15 10:07:09,1.0,2,6,12.94,4.68
970,624,10,Nightmare Chill,Games,4.99,3,14.97,2006-02-15 10:07:09,2.0,4,16,86.87,4.07
971,624,10,Nightmare Chill,Games,4.99,3,14.97,2006-02-15 10:07:09,1.0,3,9,61.92,5.35
972,625,14,None Spiking,Sci-Fi,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,14,37.86,4.77
973,625,14,None Spiking,Sci-Fi,0.99,3,2.97,2006-02-15 10:07:09,1.0,3,13,41.89,5.43
974,626,3,Noon Papi,Children,2.99,5,14.95,2006-02-15 10:07:09,2.0,4,17,60.85,5.28
975,627,6,North Tequila,Documentary,4.99,4,19.96,2006-02-15 10:07:09,2.0,3,11,51.91,3.98
976,628,15,Northwest Polish,Sports,2.99,5,14.95,2006-02-15 10:07:09,1.0,3,10,42.9,6.09
977,628,15,Northwest Polish,Sports,2.99,5,14.95,2006-02-15 10:07:09,2.0,2,10,34.92,5.82
978,629,6,Notorious Reunion,Documentary,0.99,7,6.93,2006-02-15 10:07:09,2.0,4,14,24.87,6.76
979,630,7,Notting Speakeasy,Drama,0.99,7,6.93,2006-02-15 10:07:09,2.0,3,10,12.91,4.92
980,631,15,Novocaine Flight,Sports,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,13,35.88,5.87
981,631,15,Novocaine Flight,Sports,0.99,4,3.96,2006-02-15 10:07:09,2.0,2,6,13.94,3.85
982,632,13,Nuts Ties,New,4.99,5,24.95,2006-02-15 10:07:09,1.0,3,9,53.91,5.02
983,633,4,October Submarine,Classics,4.99,6,29.94,2006-02-15 10:07:09,2.0,3,11,57.9,5.51
984,634,8,Odds Boogie,Family,0.99,6,5.94,2006-02-15 10:07:09,2.0,4,15,19.87,5.32
985,635,13,Oklahoma Jumanji,New,0.99,7,6.93,2006-02-15 10:07:09,2.0,2,6,5.94,5.06
986,636,12,Oleander Clue,Music,0.99,5,4.95,2006-02-15 10:07:09,1.0,3,10,24.91,6.55
987,637,14,Open African,Sci-Fi,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,12,60.89,5.01
988,637,14,Open African,Sci-Fi,4.99,7,34.93,2006-02-15 10:07:09,1.0,2,9,42.92,4.53
989,638,5,Operation Operation,Comedy,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,15,46.86,5.11
990,638,5,Operation Operation,Comedy,2.99,7,20.93,2006-02-15 10:07:09,1.0,4,12,33.89,3.84
991,639,8,Opposite Necklace,Family,4.99,7,34.93,2006-02-15 10:07:09,2.0,3,13,56.89,4.59
992,640,9,Opus Ice,Foreign,4.99,5,24.95,2006-02-15 10:07:09,2.0,3,11,60.9,4.94
993,641,9,Orange Grapes,Foreign,0.99,4,3.96,2006-02-15 10:07:09,2.0,4,17,45.85,5.6
994,641,9,Orange Grapes,Foreign,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,7,15.93,4.58
996,643,7,Orient Closer,Drama,2.99,3,8.97,2006-02-15 10:07:09,2.0,3,10,46.9,4.4
997,643,7,Orient Closer,Drama,2.99,3,8.97,2006-02-15 10:07:09,1.0,3,7,33.93,4.04
998,644,2,Oscar Gold,Animation,2.99,7,20.93,2006-02-15 10:07:09,2.0,4,14,44.86,5.4
999,644,2,Oscar Gold,Animation,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,11,38.89,4.48
1000,645,16,Others Soup,Travel,2.99,7,20.93,2006-02-15 10:07:09,1.0,3,14,40.88,4.27
1001,645,16,Others Soup,Travel,2.99,7,20.93,2006-02-15 10:07:09,2.0,3,9,29.92,6.03
1002,646,10,Outbreak Divine,Games,0.99,6,5.94,2006-02-15 10:07:09,1.0,3,13,20.89,4.78
1003,646,10,Outbreak Divine,Games,0.99,6,5.94,2006-02-15 10:07:09,2.0,2,10,10.93,5.16
1004,647,12,Outfield Massacre,Music,0.99,4,3.96,2006-02-15 10:07:09,2.0,3,13,32.89,4.94
1005,647,12,Outfield Massacre,Music,0.99,4,3.96,2006-02-15 10:07:09,1.0,3,7,21.93,6.39
1006,648,16,Outlaw Hanky,Travel,4.99,7,34.93,2006-02-15 10:07:09,1.0,4,9,46.91,4.33
1007,648,16,Outlaw Hanky,Travel,4.99,7,34.93,2006-02-15 10:07:09,2.0,2,5,26.95,5.86
1008,649,2,Oz Liaisons,Animation,2.99,4,11.96,2006-02-15 10:07:09,2.0,4,17,63.85,4.43
1009,649,2,Oz Liaisons,Animation,2.99,4,11.96,2006-02-15 10:07:09,1.0,2,7,23.93,3.1
1010,650,6,Pacific Amistad,Documentary,0.99,3,2.97,2006-02-15 10:07:09,2.0,4,14,23.89,3.58
1011,650,6,Pacific Amistad,Documentary,0.99,3,2.97,2006-02-15 10:07:09,1.0,2,10,19.92,4.62
