"store_id","film_id","category_id","film_title","category","inventory_count","total_rentals","total_revenue","last_rental_date","average_rental_duration_days"
1,550,8,"Maguire Apache","Family",3,9,33.91,"2005-08-22 12:38:20",5.52
2,381,10,"Grinch Massage","Games",3,9,50.91,"2005-08-22 14:41:05",6.10
2,216,13,"Day Unfaithful","New",3,9,54.93,"2006-02-14 15:16:03",6.17
1,930,14,"Vacation Boondock","Sci-Fi",3,9,30.92,"2005-08-23 11:40:30",3.77
2,816,2,"Snowman Rollercoaster","Animation",3,9,22.92,"2005-08-23 06:15:09",4.45
1,757,6,"Sagebrush Clueless","Documentary",3,9,47.93,"2005-08-23 12:43:30",7.21
2,448,13,"Idaho Love","New",3,9,32.92,"2005-08-20 08:27:27",3.10
2,377,8,"Grease Youth","Family",3,9,11.91,"2005-08-23 15:15:19",3.15
2,871,5,"Sweden Shining","Comedy",3,9,51.92,"2005-08-20 15:39:00",6.77
1,594,1,"Montezuma Command","Action",3,9,11.91,"2005-08-23 14:35:10",4.15
2,240,14,"Dolls Rage","Sci-Fi",3,9,27.92,"2005-08-22 01:00:42",6.28
1,815,4,"Snatchers Montezuma","Classics",3,9,37.91,"2005-08-23 19:13:46",3.85
1,983,12,"Won Dares","Music",3,9,28.91,"2005-08-23 01:44:43",5.14
1,476,8,"Jason Trap","Family",3,9,35.91,"2006-02-14 15:16:03",4.38
1,925,6,"United Pilot","Documentary",3,9,20.93,"2005-08-21 20:49:58",5.59
1,988,16,"Worker Tarzan","Travel",3,8,25.93,"2005-08-22 19:54:26",5.30
1,720,13,"Redemption Comforts","New",3,8,45.92,"2005-08-23 01:14:01",5.44
1,833,3,"Splendor Patton","Children",3,8,15.92,"2005-08-23 14:23:03",4.76
2,90,13,"Boulevard Mob","New",3,8,30.92,"2005-08-22 05:52:39",5.98
1,232,10,"Dirty Ace","Games",3,8,27.92,"2005-08-21 18:35:44",3.84
1,228,4,"Detective Vision","Classics",3,8,24.92,"2005-08-22 20:31:24",5.61
2,147,8,"Chocolat Harry","Family",3,8,19.92,"2005-08-20 09:07:39",5.00
1,146,7,"Chitty Lock","Drama",3,8,28.92,"2006-02-14 15:16:03",5.17
2,739,7,"Rocky War","Drama",3,8,39.94,"2005-08-22 01:40:49",4.53
1,225,7,"Destination Jerk","Drama",3,8,31.92,"2005-08-21 17:08:33",5.81
1,841,15,"Star Operation","Sports",3,8,31.92,"2006-02-14 15:16:03",5.83
2,447,10,"Ice Crossing","Games",3,8,34.92,"2005-08-21 09:31:47",5.38
2,143,7,"Chill Luck","Drama",3,8,10.92,"2005-08-23 21:27:11",4.74
2,752,12,"Runner Madigan","Music",3,8,14.92,"2005-08-19 11:33:20",4.01
2,112,9,"Calendar Gunfight","Foreign",3,8,36.94,"2005-08-22 01:57:34",4.91
2,758,7,"Saints Bride","Drama",3,8,31.92,"2005-08-23 19:59:33",4.70
1,760,13,"Samurai Lion","New",3,8,33.92,"2005-08-21 23:44:53",5.36
1,121,2,"Carol Texas","Animation",3,8,42.92,"2005-08-23 11:55:50",5.67
2,384,12,"Grosse Wonderful","Music",3,8,46.92,"2005-08-21 13:54:15",4.79
2,124,3,"Casper Dragonfly","Children",3,8,45.93,"2005-08-21 20:01:34",4.31
1,371,1,"Gosford Donnie","Action",3,8,48.92,"2005-08-22 07:35:31",4.47
2,122,11,"Carrie Bunch","Horror",3,8,11.92,"2005-08-22 12:12:58",5.22
2,366,7,"Goldfinger Sensibility","Drama",3,8,22.92,"2005-08-20 18:44:53",4.75
1,964,1,"Waterfront Deliverance","Action",3,8,54.92,"2005-08-21 20:12:30",5.25
1,364,13,"Godfather Diary","New",3,8,37.92,"2005-08-22 11:19:22",4.57
1,957,9,"War Notting","Foreign",3,8,44.92,"2005-08-23 00:11:52",5.49
2,351,11,"Gaslight Crusade","Horror",3,8,30.92,"2005-08-22 04:22:31",3.75
1,351,11,"Gaslight Crusade","Horror",3,8,31.92,"2005-08-23 18:45:06",4.26
2,481,13,"Jekyll Frogmen","New",3,8,36.92,"2005-08-19 08:55:16",4.59
2,852,3,"Strangelove Desire","Children",3,8,25.92,"2005-08-21 06:24:55",5.47
1,50,8,"Baked Cleopatra","Family",3,8,39.92,"2006-02-14 15:16:03",4.83
1,784,16,"Shanghai Tycoon","Travel",3,8,25.92,"2005-08-21 19:01:36",4.05
1,320,13,"Flamingos Connecticut","New",3,8,46.92,"2005-08-22 19:28:04",4.48
2,183,8,"Conversation Downhill","Family",3,8,53.92,"2006-02-14 15:16:03",6.13
1,136,13,"Chaplin License","New",3,8,23.92,"2005-08-20 16:02:28",4.25
1,655,14,"Panther Reds","Sci-Fi",3,8,34.93,"2005-08-22 17:22:41",3.84
2,923,7,"Unfaithful Kill","Drama",3,8,26.92,"2005-08-22 09:03:44",5.42
2,812,6,"Smoking Barbarella","Documentary",3,8,8.93,"2006-02-14 15:16:03",4.51
1,922,11,"Undefeated Dalmations","Horror",3,8,40.92,"2005-08-23 13:29:08",4.42
2,163,13,"Clyde Theory","New",3,8,23.92,"2005-08-23 17:49:26",5.45
1,917,15,"Tuxedo Mile","Sports",3,8,44.92,"2006-02-14 15:16:03",5.72
1,787,16,"Shining Roses","Travel",3,8,22.92,"2005-08-23 15:05:59",5.27
1,674,9,"Pet Haunting","Foreign",3,8,26.92,"2005-08-22 08:43:50",5.13
2,431,9,"Hoosiers Birdcage","Foreign",3,8,41.92,"2005-08-18 00:14:03",4.87
1,274,6,"Egg Igby","Documentary",3,8,39.92,"2005-08-22 07:19:05",5.91
1,410,5,"Heaven Freedom","Comedy",3,8,24.92,"2005-08-23 10:43:56",4.31
1,982,1,"Women Dorado","Action",3,8,11.93,"2006-02-14 15:16:03",3.59
1,9,11,"Alabama Devil","Horror",3,8,43.92,"2005-08-23 14:26:51",5.04
2,704,5,"Pure Runner","Comedy",3,8,51.92,"2005-08-20 15:10:13",6.47
2,895,4,"Tomorrow Hustler","Classics",3,8,37.92,"2005-08-23 06:54:06",4.69
1,311,9,"Fiction Christmas","Foreign",3,7,19.93,"2005-08-22 10:08:50",5.38
2,557,8,"Manchurian Curtain","Family",3,7,27.93,"2005-08-21 23:50:57",5.01
2,845,9,"Stepmom Dream","Foreign",3,7,38.93,"2005-08-22 22:12:02",6.10
2,655,14,"Panther Reds","Sci-Fi",3,7,48.93,"2005-08-21 13:33:28",6.26
2,733,15,"River Outlaw","Sports",3,7,19.93,"2005-08-23 20:28:32",5.24
2,22,13,"Amistad Midsummer","New",3,7,24.93,"2006-02-14 15:16:03",5.81
1,119,5,"Caper Motions","Comedy",3,7,12.93,"2005-08-23 22:18:51",5.13
2,796,15,"Sierra Divide","Sports",3,7,30.93,"2005-08-23 10:35:45",6.35
1,129,6,"Cause Date","Documentary",3,7,48.93,"2005-08-23 16:23:08",6.72
2,2,11,"Ace Goldfinger","Horror",3,7,52.93,"2006-02-14 15:16:03",5.64
2,723,14,"Reign Gentlemen","Sci-Fi",3,7,34.93,"2005-08-21 05:15:00",4.73
2,579,1,"Minds Truman","Action",3,7,54.93,"2005-08-20 12:11:03",5.33
1,599,15,"Mother Oleander","Sports",3,7,38.93,"2005-08-20 05:15:20",7.24
1,647,12,"Outfield Massacre","Music",3,7,21.93,"2006-02-14 15:16:03",6.39
2,693,2,"Potter Connecticut","Animation",3,7,29.93,"2005-08-21 03:31:07",4.98
2,215,10,"Dawn Pond","Games",3,7,47.93,"2005-08-21 08:05:12",4.41
2,993,3,"Wrong Behavior","Children",3,7,22.93,"2005-08-23 15:03:13",4.55
1,17,12,"Alone Trip","Music",3,7,24.93,"2006-02-14 15:16:03",5.91
1,536,4,"Lovely Jingle","Classics",3,7,27.93,"2006-02-14 15:16:03",3.76
1,641,9,"Orange Grapes","Foreign",3,7,15.93,"2005-08-22 16:14:25",4.58
1,859,2,"Sugar Wonka","Animation",3,7,42.93,"2005-08-23 03:03:53",3.85
2,464,2,"Intentions Empire","Animation",3,7,30.93,"2005-08-22 02:46:35",3.88
1,836,15,"Squad Fish","Sports",3,7,27.93,"2005-08-23 19:42:46",3.46
2,985,14,"Wonderland Christmas","Sci-Fi",3,7,46.93,"2005-08-22 09:51:54",4.62
1,643,7,"Orient Closer","Drama",3,7,33.93,"2005-08-22 23:04:09",4.04
1,894,16,"Tomatoes Hellfighters","Travel",3,7,10.93,"2005-08-21 14:11:19",4.83
2,884,12,"Terminator Club","Music",3,6,39.94,"2005-08-22 06:49:15",6.17
2,784,16,"Shanghai Tycoon","Travel",3,6,17.94,"2005-08-20 17:15:06",3.82
1,74,12,"Birch Antitrust","Music",3,6,35.94,"2005-08-22 00:57:43",5.16
1,115,1,"Campus Remember","Action",3,6,28.94,"2005-08-22 19:46:36",5.97
2,511,1,"Lawrence Love","Action",3,6,8.94,"2005-08-23 04:26:20",5.13
2,829,8,"Spinal Rocky","Family",3,6,17.94,"2005-08-23 09:38:17",5.84
1,173,7,"Confessions Maguire","Drama",3,6,33.94,"2005-08-21 07:02:59",5.54
2,293,15,"Exorcist Sting","Sports",3,6,21.94,"2005-08-21 04:08:19",5.23
2,485,3,"Jersey Sassy","Children",3,6,39.94,"2005-08-18 23:21:50",5.93
1,492,13,"Jungle Closer","New",2,13,23.88,"2005-08-19 04:27:05",6.62
1,82,8,"Blood Argonauts","Family",2,10,30.93,"2005-08-22 00:51:25",5.67
1,21,1,"American Circus","Action",2,10,53.93,"2005-08-23 08:13:26",5.07
2,628,15,"Northwest Polish","Sports",2,10,34.92,"2005-08-23 20:12:17",5.82
1,15,9,"Alien Center","Foreign",2,10,37.92,"2005-08-23 05:13:09",5.00
1,650,6,"Pacific Amistad","Documentary",2,10,19.92,"2005-08-20 15:41:00",4.62
2,989,16,"Working Microcosmos","Travel",2,10,55.92,"2005-08-23 02:06:01",5.52
2,522,5,"Life Twisted","Comedy",2,10,37.92,"2005-08-23 13:16:15",5.04
1,29,1,"Antitrust Tomatoes","Action",2,10,27.93,"2005-08-21 01:31:25",4.69
1,613,5,"Mystic Truman","Comedy",2,10,17.92,"2005-08-23 16:44:56",4.89
1,186,7,"Craft Outfield","Drama",2,10,11.92,"2005-08-21 10:19:25",3.97
2,654,10,"Panky Submarine","Games",2,10,47.93,"2005-08-17 22:59:46",6.17
2,708,6,"Quills Bull","Documentary",2,10,42.93,"2005-08-20 00:06:13",4.65
1,242,5,"Doom Dancing","Comedy",2,10,23.93,"2005-08-20 12:46:17",6.42
1,932,5,"Valley Packer","Comedy",2,10,21.93,"2005-08-22 01:10:32",4.41
1,48,3,"Backlash Undefeated","Children",2,10,67.92,"2005-08-21 11:02:09",5.77
1,393,6,"Halloween Nuts","Documentary",2,10,29.92,"2005-08-23 06:50:27",4.89
2,280,3,"Empire Malkovich","Children",2,10,10.92,"2005-08-20 10:53:49",5.41
1,279,15,"Elizabeth Shane","Sports",2,10,36.93,"2005-08-21 14:51:52",4.74
2,417,1,"Hills Neighbors","Action",2,10,28.92,"2005-08-21 21:15:23",7.19
2,303,1,"Fantasy Troopers","Action",2,10,12.93,"2005-08-21 11:21:46",4.80
2,169,16,"Comforts Rush","Travel",2,10,31.92,"2005-08-19 16:50:50",4.22
2,439,7,"Hunchback Impossible","Drama",2,10,42.93,"2006-02-14 15:16:03",4.20
2,806,13,"Sleepy Japanese","New",2,10,28.94,"2006-02-14 15:16:03",5.73
1,368,7,"Gone Trouble","Drama",2,10,29.92,"2005-08-22 19:16:04",6.13
1,608,3,"Murder Antitrust","Children",2,10,32.92,"2005-08-23 20:04:41",5.98
2,646,10,"Outbreak Divine","Games",2,10,10.93,"2005-08-23 09:27:29",5.16
2,59,3,"Bear Graceland","Children",2,10,35.92,"2005-08-21 05:35:17",5.33
2,410,5,"Heaven Freedom","Comedy",2,10,24.93,"2005-08-23 14:42:07",5.52
1,693,2,"Potter Connecticut","Animation",2,10,32.92,"2005-08-22 01:20:19",5.24
1,543,16,"Madigan Dorado","Travel",2,10,48.92,"2005-08-23 01:45:07",5.11
2,23,2,"Anaconda Confessions","Animation",2,10,21.92,"2005-08-17 18:13:07",4.02
2,422,14,"Hollow Jeopardy","Sci-Fi",2,10,39.92,"2005-08-22 11:49:16",4.31
1,539,7,"Luck Opus","Drama",2,10,21.93,"2005-08-19 13:09:54",4.85
1,26,14,"Annie Identity","Sci-Fi",2,10,20.92,"2005-08-22 15:55:48",4.11
2,949,10,"Volcano Texas","Games",2,10,16.92,"2005-08-19 20:18:39",5.78
1,375,1,"Grail Frankenstein","Action",2,10,40.92,"2006-02-14 15:16:03",5.90
1,571,6,"Metal Armageddon","Documentary",2,10,29.93,"2005-08-20 12:22:04",6.14
1,30,11,"Anything Savannah","Horror",2,9,43.92,"2005-08-22 02:09:12",5.53
1,230,7,"Diary Panic","Drama",2,9,24.92,"2005-08-20 21:23:54",4.58
1,602,14,"Mourning Purple","Sci-Fi",2,9,12.92,"2005-08-22 19:54:52",4.34
2,998,11,"Zhivago Core","Horror",2,9,10.93,"2006-02-14 15:16:03",5.95
1,600,11,"Motions Details","Horror",2,9,12.92,"2005-08-21 14:58:58",3.92
1,637,14,"Open African","Sci-Fi",2,9,42.92,"2005-08-22 08:15:44",4.53
1,479,8,"Jedi Beneath","Family",2,9,9.92,"2005-08-20 08:55:53",4.73
1,314,2,"Fight Jawbreaker","Animation",2,9,21.92,"2006-02-14 15:16:03",5.10
1,499,8,"King Evolution","Family",2,9,59.92,"2005-08-21 11:36:15",5.08
2,54,12,"Banger Pinocchio","Music",2,9,13.92,"2005-08-23 21:01:09",4.47
1,855,6,"Streak Ridgemont","Documentary",2,9,9.93,"2006-02-14 15:16:03",6.25
2,355,2,"Ghostbusters Elf","Animation",2,9,8.93,"2005-08-23 13:24:57",5.10
2,308,5,"Ferris Mother","Comedy",2,9,32.92,"2005-08-22 01:18:37",3.54
2,304,3,"Fargo Gandhi","Children",2,9,45.92,"2005-08-21 08:30:43",5.33
2,504,7,"Kwai Homeward","Drama",2,9,12.93,"2005-08-21 02:23:03",4.74
2,515,3,"Legally Secretary","Children",2,9,39.92,"2005-08-22 15:25:33",4.14
1,138,14,"Chariots Conspiracy","Sci-Fi",2,9,29.92,"2005-08-21 06:44:37",4.10
2,964,1,"Waterfront Deliverance","Action",2,9,61.92,"2005-08-20 12:36:42",6.06
1,300,2,"Falcon Volume","Animation",2,9,40.92,"2006-02-14 15:16:03",4.28
2,166,4,"Color Philadelphia","Classics",2,9,31.92,"2005-08-21 08:29:20",5.34
2,432,4,"Hope Tootsie","Classics",2,9,41.92,"2005-08-22 11:43:04",5.48
2,582,2,"Miracle Virtual","Animation",2,9,41.92,"2005-08-18 15:15:44",4.69
1,454,12,"Impact Aladdin","Music",2,9,18.92,"2005-08-18 03:37:31",7.20
1,518,16,"Liaisons Sweet","Travel",2,9,48.92,"2005-08-17 21:11:57",4.31
1,466,6,"Intolerable Intentions","Documentary",2,9,39.93,"2005-08-19 03:38:32",4.67
2,717,1,"Rear Trading","Action",2,9,14.92,"2005-08-22 21:15:46",5.95
2,253,1,"Drifter Commandments","Action",2,9,47.92,"2006-02-14 15:16:03",4.36
1,435,9,"Hotel Happiness","Foreign",2,9,41.92,"2005-08-22 19:23:58",4.17
1,451,16,"Igby Maker","Travel",2,9,41.92,"2005-08-22 12:38:37",5.05
1,565,9,"Matrix Snowman","Foreign",2,9,40.92,"2005-08-21 09:20:03",3.80
1,916,2,"Turn Star","Animation",2,9,33.93,"2005-08-22 16:06:23",4.73
2,915,1,"Truman Crazy","Action",2,9,39.92,"2005-08-22 21:18:59",3.26
2,560,10,"Mars Roman","Games",2,9,13.92,"2005-08-22 18:53:28",5.22
1,727,8,"Resurrection Silverado","Family",2,9,11.92,"2005-08-22 06:46:59",4.25
2,383,15,"Groove Fiction","Sports",2,9,15.92,"2005-08-21 12:47:53",5.37
1,462,12,"Insider Arizona","Music",2,9,29.92,"2006-02-14 15:16:03",4.13
2,544,6,"Madison Trap","Documentary",2,9,30.93,"2005-08-21 22:16:57",5.57
2,440,9,"Hunger Roof","Foreign",2,9,11.92,"2006-02-14 15:16:03",6.16
1,776,6,"Secret Groundhog","Documentary",2,9,44.92,"2005-08-22 20:27:38",4.88
2,775,7,"Seattle Expecations","Drama",2,9,53.91,"2006-02-14 15:16:03",5.51
2,772,7,"Sea Virgin","Drama",2,9,33.92,"2005-08-21 08:34:26",4.34
2,425,4,"Holy Tadpole","Classics",2,9,17.92,"2005-08-20 08:27:01",5.48
2,603,8,"Movie Shakespeare","Family",2,9,36.94,"2006-02-14 15:16:03",5.88
2,685,13,"Platoon Instinct","New",2,9,40.92,"2005-08-21 10:16:27",3.41
1,249,4,"Dracula Crystal","Classics",2,9,9.92,"2005-08-23 20:29:56",4.94
2,908,9,"Trap Guys","Foreign",2,9,60.92,"2005-08-22 07:52:31",5.07
2,271,1,"Easy Gladiator","Action",2,9,51.92,"2005-08-21 09:06:29",5.31
1,984,9,"Wonderful Drop","Foreign",2,9,46.92,"2005-08-22 21:24:19",6.02
1,211,10,"Darling Breaking","Games",2,9,44.92,"2005-08-21 19:14:48",5.27
1,871,5,"Sweden Shining","Comedy",2,9,49.91,"2006-02-14 15:16:03",6.41
2,70,2,"Bikini Borrowers","Animation",2,9,39.93,"2005-08-21 03:57:15",6.57
1,749,11,"Rules Human","Horror",2,9,42.93,"2005-08-22 04:27:48",6.66
2,264,10,"Dwarfs Alter","Games",2,9,28.92,"2006-02-14 15:16:03",5.03
2,101,6,"Brotherhood Blanket","Documentary",2,9,33.92,"2005-08-22 22:57:25",5.73
1,721,12,"Reds Pocus","Music",2,9,47.92,"2005-08-23 21:04:51",6.71
1,747,10,"Roxanne Rebel","Games",2,9,15.93,"2005-08-23 09:01:10",5.54
2,826,16,"Speed Suit","Travel",2,9,44.92,"2005-08-20 14:42:34",5.42
1,842,10,"State Wasteland","Games",2,9,35.93,"2006-02-14 15:16:03",5.72
1,827,7,"Spice Sorority","Drama",2,9,40.92,"2005-08-22 03:06:38",3.01
2,333,12,"Freaky Pocus","Music",2,9,20.93,"2005-08-19 08:30:04",3.54
2,942,7,"Vietnam Smoochy","Drama",2,9,11.92,"2005-08-20 16:43:28",3.86
2,48,3,"Backlash Undefeated","Children",2,9,72.92,"2005-08-23 15:15:02",6.67
2,132,14,"Chainsaw Uptown","Sci-Fi",2,9,15.92,"2005-08-23 15:37:31",5.76
1,610,8,"Music Boondock","Family",2,9,8.92,"2005-08-18 11:04:42",4.49
2,45,13,"Attraction Newton","New",2,9,50.92,"2005-08-20 09:53:44",4.57
1,51,12,"Balloon Homeward","Music",2,9,33.92,"2005-08-22 13:41:49",6.06
2,229,1,"Devil Desire","Action",2,9,47.92,"2005-08-23 11:22:09",5.37
1,673,12,"Personal Ladybugs","Music",2,8,22.93,"2005-08-22 15:30:25",5.44
1,788,6,"Ship Wonderland","Documentary",2,8,22.93,"2005-08-18 09:05:15",3.28
2,173,7,"Confessions Maguire","Drama",2,8,36.93,"2005-08-22 15:21:56",4.69
1,796,15,"Sierra Divide","Sports",2,8,26.92,"2005-08-19 16:12:07",4.98
1,130,1,"Celebrity Horn","Action",2,8,11.93,"2005-08-20 11:24:48",6.41
1,800,11,"Sinners Atlantis","Horror",2,8,24.93,"2005-08-21 10:43:04",6.56
2,990,11,"World Leathernecks","Horror",2,8,24.92,"2006-02-14 15:16:03",5.11
2,133,12,"Chamber Italian","Music",2,8,45.92,"2005-08-20 03:50:15",7.75
1,548,4,"Magnificent Chitty","Classics",2,8,54.92,"2005-08-19 19:35:13",6.30
1,987,12,"Words Hunter","Music",2,8,42.93,"2005-08-20 21:19:36",5.37
2,807,10,"Sleuth Orient","Games",2,8,17.93,"2005-08-22 08:21:21",5.17
1,465,13,"Interview Liaisons","New",2,8,44.92,"2005-08-21 23:56:30",3.46
1,817,14,"Soldiers Evolution","Sci-Fi",2,8,36.93,"2005-08-20 14:06:33",4.07
1,160,2,"Club Graffiti","Animation",2,8,10.92,"2006-02-14 15:16:03",3.44
1,140,14,"Cheaper Clyde","Sci-Fi",2,8,14.93,"2005-08-22 15:47:05",6.69
2,987,12,"Words Hunter","Music",2,8,30.93,"2005-08-22 18:59:01",4.17
1,158,12,"Clones Pinocchio","Music",2,8,27.93,"2005-08-22 05:53:52",5.19
1,844,15,"Steers Armageddon","Sports",2,8,42.92,"2005-08-21 10:24:54",4.04
2,822,8,"Soup Wisdom","Family",2,8,11.93,"2005-08-20 22:40:47",4.18
2,446,15,"Hysterical Grail","Sports",2,8,45.92,"2005-08-21 07:29:05",3.85
2,142,6,"Chicken Hellfighters","Documentary",2,8,16.93,"2005-08-22 05:38:55",3.70
1,838,1,"Stagecoach Armageddon","Action",2,8,38.93,"2005-08-19 09:51:17",4.74
1,557,8,"Manchurian Curtain","Family",2,8,31.93,"2005-08-23 21:10:24",5.93
1,448,13,"Idaho Love","New",2,8,35.93,"2005-08-18 00:24:30",5.10
1,566,9,"Maude Mod","Foreign",2,8,10.93,"2005-08-19 12:04:03",4.70
1,567,9,"Meet Chocolate","Foreign",2,8,33.93,"2005-08-23 20:44:10",4.89
1,575,6,"Midsummer Groundhog","Documentary",2,8,40.94,"2005-08-21 19:59:30",4.01
2,370,3,"Gorgeous Bingo","Children",2,8,38.93,"2006-02-14 15:16:03",6.81
1,966,6,"Wedding Apollo","Documentary",2,8,18.93,"2006-02-14 15:16:03",4.64
1,365,5,"Gold River","Comedy",2,8,54.92,"2005-08-21 18:59:17",5.11
2,961,9,"Wash Heavenly","Foreign",2,8,40.92,"2005-08-21 22:53:01",5.17
2,354,3,"Ghost Groundhog","Children",2,8,44.92,"2005-08-19 21:33:39",4.56
2,592,12,"Monster Spartacus","Music",2,8,29.92,"2006-02-14 15:16:03",5.48
2,480,4,"Jeepers Wedding","Classics",2,8,30.94,"2005-08-23 03:13:01",4.67
1,490,13,"Jumanji Blade","New",2,8,30.92,"2005-08-19 13:56:54",4.22
2,47,9,"Baby Hall","Foreign",2,8,40.93,"2005-08-22 03:47:39",4.77
1,334,11,"Freddy Storm","Horror",2,8,39.93,"2005-08-23 00:30:26",5.72
1,333,12,"Freaky Pocus","Music",2,8,22.93,"2005-08-22 18:57:39",4.14
1,480,4,"Jeepers Wedding","Classics",2,8,39.93,"2005-08-21 16:40:26",6.03
2,327,1,"Fool Mockingbird","Action",2,8,57.93,"2005-08-20 07:48:38",5.92
2,938,5,"Velvet Terminator","Comedy",2,8,49.92,"2005-08-19 06:33:00",4.15
1,976,10,"Wind Phantom","Games",2,8,15.93,"2005-08-18 15:51:12",5.80
2,50,8,"Baked Cleopatra","Family",2,8,36.93,"2005-08-23 15:54:20",4.43
1,491,3,"Jumping Wrath","Children",2,8,20.93,"2005-08-21 01:07:11",5.75
2,52,9,"Ballroom Mockingbird","Foreign",2,8,9.93,"2005-08-22 15:42:57",4.53
2,19,1,"Amadeus Holy","Action",2,8,9.92,"2006-02-14 15:16:03",3.99
1,309,8,"Feud Frogmen","Family",2,8,12.93,"2005-08-20 00:59:36",4.95
1,308,5,"Ferris Mother","Comedy",2,8,37.93,"2005-08-22 21:39:45",4.82
1,302,10,"Fantasia Park","Games",2,8,27.92,"2005-08-23 22:12:44",4.41
1,298,14,"Eyes Driving","Sci-Fi",2,8,28.94,"2005-08-21 17:25:53",6.00
2,926,6,"Untouchables Sunrise","Documentary",2,8,28.93,"2005-08-20 16:37:35",5.54
2,656,16,"Papi Necklace","Travel",2,8,27.93,"2005-08-17 17:16:42",5.35
2,925,6,"United Pilot","Documentary",2,8,22.92,"2005-08-21 21:50:51",4.46
2,659,1,"Park Citizen","Action",2,8,48.94,"2005-08-20 20:26:53",5.11
1,294,16,"Expecations Natural","Travel",2,8,50.92,"2005-08-22 09:33:08",5.34
2,663,4,"Patient Sister","Classics",2,8,6.93,"2005-08-19 07:23:06",3.55
2,16,9,"Alley Evolution","Foreign",2,8,22.93,"2005-08-18 06:07:26",5.15
2,921,12,"Uncut Suicides","Music",2,8,24.93,"2005-08-23 05:04:33",6.28
1,667,15,"Peach Innocent","Sports",2,8,38.93,"2005-08-22 20:17:17",4.92
1,668,15,"Peak Forever","Sports",2,8,34.93,"2005-08-19 13:08:23",3.00
1,288,16,"Escape Metropolis","Travel",2,8,26.92,"2005-08-20 00:54:14",5.66
2,287,1,"Entrapment Satisfaction","Action",2,8,17.93,"2005-08-23 09:02:03",5.17
2,778,8,"Secrets Paradise","Family",2,8,58.93,"2005-08-21 03:37:42",6.15
1,914,16,"Trouble Date","Travel",2,8,18.95,"2006-02-14 15:16:03",5.02
2,25,13,"Angels Life","New",2,8,37.93,"2005-08-21 01:15:59",6.13
1,523,4,"Lights Deer","Classics",2,8,7.93,"2005-08-18 13:42:14",5.82
1,679,8,"Pilot Hoosiers","Family",2,8,23.93,"2005-08-20 05:50:05",4.96
2,679,8,"Pilot Hoosiers","Family",2,8,27.93,"2005-08-18 15:51:36",5.45
2,68,3,"Betrayed Rear","Children",2,8,42.93,"2005-08-20 14:56:53",4.00
1,70,2,"Bikini Borrowers","Animation",2,8,39.93,"2005-08-22 20:03:46",5.35
1,269,8,"Earring Instinct","Family",2,8,21.94,"2005-08-20 01:04:32",4.49
2,494,11,"Karate Moon","Horror",2,8,16.93,"2005-08-23 15:46:33",4.03
2,703,2,"Punk Divorce","Animation",2,8,41.93,"2005-08-20 16:51:18",4.56
1,704,5,"Pure Runner","Comedy",2,8,37.93,"2006-02-14 15:16:03",5.31
2,898,15,"Tourist Pelican","Sports",2,8,48.93,"2005-08-21 12:48:48",5.53
2,255,12,"Driving Polish","Music",2,8,35.93,"2005-08-20 19:32:29",4.76
2,77,13,"Birds Perdition","New",2,8,41.93,"2005-08-20 12:53:12",4.56
1,896,3,"Tootsie Pilot","Children",2,8,16.94,"2005-08-19 09:25:40",5.22
2,710,8,"Rage Games","Family",2,8,50.92,"2005-08-21 06:30:30",4.25
1,717,1,"Rear Trading","Action",2,8,12.93,"2005-08-18 14:10:09",5.14
2,718,12,"Rebel Airport","Music",2,8,6.93,"2005-08-23 01:59:14",4.92
1,719,15,"Records Zorro","Sports",2,8,38.93,"2005-08-23 21:00:22",4.97
2,83,8,"Blues Instinct","Family",2,8,26.94,"2005-08-23 11:25:00",4.66
1,496,16,"Kick Savannah","Travel",2,8,18.93,"2005-08-23 15:39:38",3.76
1,235,14,"Divide Monster","Sci-Fi",2,8,23.92,"2005-08-20 14:23:16",4.56
2,227,10,"Details Packer","Games",2,8,60.92,"2005-08-20 07:07:37",5.97
1,739,7,"Rocky War","Drama",2,8,48.93,"2005-08-22 20:41:53",5.23
2,741,12,"Roman Punk","Music",2,8,10.93,"2005-08-18 13:52:41",6.34
2,97,1,"Bride Intrigue","Action",2,8,6.93,"2005-08-22 00:23:13",3.54
2,223,2,"Desire Alien","Animation",2,8,25.92,"2005-08-22 16:22:53",4.45
1,429,15,"Honey Ties","Sports",2,8,31.94,"2005-08-23 02:45:21",7.07
1,401,7,"Harold French","Drama",2,8,8.93,"2005-08-21 22:27:11",3.02
2,751,13,"Runaway Tenenbaums","New",2,8,11.93,"2005-08-21 06:18:22",4.86
1,876,11,"Tarzan Videotape","Horror",2,8,40.92,"2005-08-22 01:32:14",4.55
2,117,10,"Candles Grapes","Games",2,8,40.93,"2005-08-22 06:49:29",4.67
1,197,15,"Crusade Honey","Sports",2,8,44.93,"2005-08-23 13:01:43",6.51
2,866,8,"Sunset Racer","Family",2,8,11.93,"2005-08-23 09:40:04",5.40
2,865,2,"Sunrise League","Animation",2,8,45.93,"2005-08-18 15:23:31",3.91
1,746,10,"Rouge Squad","Games",2,7,20.95,"2005-08-21 10:06:34",4.78
2,433,2,"Horn Working","Animation",2,7,36.93,"2005-08-22 02:26:47",5.15
2,501,1,"Kissing Dolls","Action",2,7,51.93,"2005-08-23 16:33:33",4.63
